Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.67,TORONTO CITY,6158355,2018-04-29 17:00,2018,4,29,17:00,9.2,,-16.6,,14.0,,,M,,M,,,100.61,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-29 18:00,2018,4,29,18:00,8.8,,-14.0,,18.0,,,M,,M,,,100.6,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-29 19:00,2018,4,29,19:00,7.9,,-11.9,,23.0,,,M,,M,,,100.64,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-29 20:00,2018,4,29,20:00,7.0,,-11.3,,26.0,,,M,,M,,,100.69,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-29 21:00,2018,4,29,21:00,6.7,,-11.0,,27.0,,,M,,M,,,100.72,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-29 22:00,2018,4,29,22:00,5.7,,-9.7,,32.0,,,M,,M,,,100.71,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-29 23:00,2018,4,29,23:00,5.1,,-8.2,,38.0,,,M,,M,,,100.72,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 00:00,2018,4,30,00:00,4.8,,-8.8,,37.0,,,M,,M,,,100.72,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 01:00,2018,4,30,01:00,4.4,,-9.3,,36.0,,,M,,M,,,100.7,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 02:00,2018,4,30,02:00,5.0,,-10.5,,31.0,,,M,,M,,,100.71,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 03:00,2018,4,30,03:00,5.1,,-10.9,,30.0,,,M,,M,,,100.71,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 04:00,2018,4,30,04:00,4.8,,-10.4,,32.0,,,M,,M,,,100.7,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 05:00,2018,4,30,05:00,4.3,,-9.1,,37.0,,,M,,M,,,100.69,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 06:00,2018,4,30,06:00,5.2,,-8.5,,36.0,,,M,,M,,,100.73,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 07:00,2018,4,30,07:00,7.4,,-8.0,,32.0,,,M,,M,,,100.81,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 08:00,2018,4,30,08:00,10.2,,-9.0,,25.0,,,M,,M,,,100.86,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 09:00,2018,4,30,09:00,12.1,,-9.0,,22.0,,,M,,M,,,100.85,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 10:00,2018,4,30,10:00,13.4,,-8.8,,20.0,,,M,,M,,,100.82,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 11:00,2018,4,30,11:00,15.2,,-7.2,,21.0,,,M,,M,,,100.76,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 12:00,2018,4,30,12:00,15.1,,-5.3,,24.0,,,M,,M,,,100.68,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 13:00,2018,4,30,13:00,14.7,,-8.9,,19.0,,,M,,M,,,100.65,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 14:00,2018,4,30,14:00,16.4,,-8.3,,17.0,,,M,,M,,,100.58,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 15:00,2018,4,30,15:00,16.8,,-10.6,,14.0,,,M,,M,,,100.49,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 16:00,2018,4,30,16:00,19.0,,-9.2,,14.0,,,M,,M,,,100.41,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 17:00,2018,4,30,17:00,19.3,,-8.4,,15.0,,,M,,M,,,100.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 18:00,2018,4,30,18:00,19.0,,-8.8,,14.0,,,M,,M,,,100.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 19:00,2018,4,30,19:00,17.7,,-7.0,,18.0,,,M,,M,,,100.37,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 20:00,2018,4,30,20:00,16.3,,-6.4,,20.0,,,M,,M,,,100.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 21:00,2018,4,30,21:00,15.0,,-5.0,,25.0,,,M,,M,,,100.39,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 22:00,2018,4,30,22:00,13.8,,-4.8,,27.0,,,M,,M,,,100.41,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-04-30 23:00,2018,4,30,23:00,13.1,,-3.7,,31.0,,,M,,M,,,100.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 00:00,2018,2,1,00:00,1.8,,-2.6,,72.0,,,M,,M,,,99.24,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 01:00,2018,2,1,01:00,1.4,,-3.6,,69.0,,,M,,M,,,99.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 02:00,2018,2,1,02:00,1.5,,-3.3,,70.0,,,M,,M,,,99.24,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 03:00,2018,2,1,03:00,1.4,,-2.7,,74.0,,,M,,M,,,99.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 04:00,2018,2,1,04:00,1.1,,-3.5,,72.0,,,M,,M,,,99.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 05:00,2018,2,1,05:00,1.1,,-2.5,,77.0,,,M,,M,,,99.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 06:00,2018,2,1,06:00,1.4,,-2.3,,76.0,,,M,,M,,,99.22,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 07:00,2018,2,1,07:00,1.5,,-2.1,,76.0,,,M,,M,,,99.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 08:00,2018,2,1,08:00,1.2,,-2.4,,77.0,,,M,,M,,,99.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 09:00,2018,2,1,09:00,1.7,,-2.7,,72.0,,,M,,M,,,99.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 10:00,2018,2,1,10:00,3.5,,-3.2,,62.0,,,M,,M,,,99.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 11:00,2018,2,1,11:00,4.1,,-2.4,,63.0,,,M,,M,,,99.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 12:00,2018,2,1,12:00,5.3,,-3.5,,53.0,,,M,,M,,,99.16,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 13:00,2018,2,1,13:00,4.8,,-4.9,,49.0,,,M,,M,,,99.17,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 14:00,2018,2,1,14:00,3.2,,-4.3,,58.0,,,M,,M,,,99.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 15:00,2018,2,1,15:00,0.8,,-4.9,,65.0,,,M,,M,,,99.35,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 16:00,2018,2,1,16:00,-1.2,,-6.5,,68.0,,,M,,M,,,99.53,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 17:00,2018,2,1,17:00,-2.4,,-9.8,,57.0,,,M,,M,,,99.65,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 18:00,2018,2,1,18:00,-4.2,,-12.0,,54.0,,,M,,M,,,99.82,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 19:00,2018,2,1,19:00,-5.1,,-12.6,,56.0,,,M,,M,,,99.97,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 20:00,2018,2,1,20:00,-6.3,,-14.4,,52.0,,,M,,M,,,100.08,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 21:00,2018,2,1,21:00,-7.1,,-14.5,,56.0,,,M,,M,,,100.17,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 22:00,2018,2,1,22:00,-7.7,,-14.2,,60.0,,,M,,M,,,100.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-01 23:00,2018,2,1,23:00,-8.0,,-14.4,,60.0,,,M,,M,,,100.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 00:00,2018,2,2,00:00,-8.4,,-14.3,,63.0,,,M,,M,,,100.37,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 01:00,2018,2,2,01:00,-8.8,,-14.0,,66.0,,,M,,M,,,100.39,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 02:00,2018,2,2,02:00,-9.0,,-14.4,,65.0,,,M,,M,,,100.41,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 03:00,2018,2,2,03:00,-8.9,,-14.1,,66.0,,,M,,M,,,100.46,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 04:00,2018,2,2,04:00,-9.3,,-14.2,,68.0,,,M,,M,,,100.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 05:00,2018,2,2,05:00,-10.7,,-16.7,,61.0,,,M,,M,,,100.6,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 06:00,2018,2,2,06:00,-12.0,,-18.1,,60.0,,,M,,M,,,100.72,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 07:00,2018,2,2,07:00,-13.2,,-19.2,,60.0,,,M,,M,,,100.84,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 08:00,2018,2,2,08:00,-14.3,,-20.4,,60.0,,,M,,M,,,100.98,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 09:00,2018,2,2,09:00,-14.9,,-21.6,,57.0,,,M,,M,,,101.1,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 10:00,2018,2,2,10:00,-14.0,,-21.5,,53.0,,,M,,M,,,101.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 11:00,2018,2,2,11:00,-13.0,,-21.2,,50.0,,,M,,M,,,101.22,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 12:00,2018,2,2,12:00,-11.8,,-19.8,,51.0,,,M,,M,,,101.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 13:00,2018,2,2,13:00,-11.3,,-20.8,,46.0,,,M,,M,,,101.24,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 14:00,2018,2,2,14:00,-10.5,,-20.2,,45.0,,,M,,M,,,101.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 15:00,2018,2,2,15:00,-10.2,,-20.6,,42.0,,,M,,M,,,101.17,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 16:00,2018,2,2,16:00,-9.9,,-21.4,,38.0,,,M,,M,,,101.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 17:00,2018,2,2,17:00,-9.9,,-21.1,,39.0,,,M,,M,,,101.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 18:00,2018,2,2,18:00,-9.5,,-19.9,,42.0,,,M,,M,,,101.24,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 19:00,2018,2,2,19:00,-9.6,,-18.0,,50.0,,,M,,M,,,101.24,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 20:00,2018,2,2,20:00,-9.5,,-15.9,,60.0,,,M,,M,,,101.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 21:00,2018,2,2,21:00,-9.5,,-14.5,,67.0,,,M,,M,,,101.16,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 22:00,2018,2,2,22:00,-9.0,,-13.4,,70.0,,,M,,M,,,101.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-02 23:00,2018,2,2,23:00,-8.7,,-14.9,,61.0,,,M,,M,,,101.06,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 00:00,2018,2,3,00:00,-8.8,,-15.0,,61.0,,,M,,M,,,101.03,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 01:00,2018,2,3,01:00,-8.6,,-14.6,,62.0,,,M,,M,,,101.02,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 02:00,2018,2,3,02:00,-8.7,,-13.8,,67.0,,,M,,M,,,100.99,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 03:00,2018,2,3,03:00,-8.4,,-14.7,,60.0,,,M,,M,,,100.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 04:00,2018,2,3,04:00,-8.7,,-14.1,,65.0,,,M,,M,,,100.95,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 05:00,2018,2,3,05:00,-8.7,,-14.9,,60.0,,,M,,M,,,100.94,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 06:00,2018,2,3,06:00,-9.1,,-14.2,,66.0,,,M,,M,,,100.94,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 07:00,2018,2,3,07:00,-9.5,,-14.3,,68.0,,,M,,M,,,100.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 08:00,2018,2,3,08:00,-9.4,,-13.8,,71.0,,,M,,M,,,100.97,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 09:00,2018,2,3,09:00,-8.7,,-13.1,,71.0,,,M,,M,,,100.98,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 10:00,2018,2,3,10:00,-7.6,,-12.6,,68.0,,,M,,M,,,100.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 11:00,2018,2,3,11:00,-6.6,,-11.5,,68.0,,,M,,M,,,100.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 12:00,2018,2,3,12:00,-5.5,,-11.7,,62.0,,,M,,M,,,100.84,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 13:00,2018,2,3,13:00,-4.9,,-11.5,,60.0,,,M,,M,,,100.73,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 14:00,2018,2,3,14:00,-4.5,,-9.1,,70.0,,,M,,M,,,100.63,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 15:00,2018,2,3,15:00,-4.1,,-7.8,,75.0,,,M,,M,,,100.55,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 16:00,2018,2,3,16:00,-4.0,,-8.1,,73.0,,,M,,M,,,100.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 17:00,2018,2,3,17:00,-3.9,,-6.8,,80.0,,,M,,M,,,100.39,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 18:00,2018,2,3,18:00,-3.7,,-6.0,,84.0,,,M,,M,,,100.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 19:00,2018,2,3,19:00,-3.3,,-5.6,,84.0,,,M,,M,,,100.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 20:00,2018,2,3,20:00,-2.8,,-5.8,,80.0,,,M,,M,,,100.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 21:00,2018,2,3,21:00,-2.3,,-3.8,,90.0,,,M,,M,,,100.06,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 22:00,2018,2,3,22:00,-1.9,,-3.4,,89.0,,,M,,M,,,99.97,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-03 23:00,2018,2,3,23:00,-1.6,,-2.6,,93.0,,,M,,M,,,99.89,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 00:00,2018,2,4,00:00,-0.5,,-4.5,,74.0,,,M,,M,,,99.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 01:00,2018,2,4,01:00,0.2,,-6.8,,59.0,,,M,,M,,,99.76,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 02:00,2018,2,4,02:00,0.0,,-8.4,,53.0,,,M,,M,,,99.71,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 03:00,2018,2,4,03:00,0.2,,-8.7,,51.0,,,M,,M,,,99.68,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 04:00,2018,2,4,04:00,0.5,,-7.4,,56.0,,,M,,M,,,99.64,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 05:00,2018,2,4,05:00,-1.0,,-3.5,,83.0,,,M,,M,,,99.62,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 06:00,2018,2,4,06:00,-1.0,,-2.5,,89.0,,,M,,M,,,99.62,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 07:00,2018,2,4,07:00,-0.9,,-2.1,,91.0,,,M,,M,,,99.62,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 08:00,2018,2,4,08:00,-0.4,,-1.4,,93.0,,,M,,M,,,99.61,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 09:00,2018,2,4,09:00,-0.1,,-1.2,,92.0,,,M,,M,,,99.59,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 10:00,2018,2,4,10:00,0.3,,-0.8,,92.0,,,M,,M,,,99.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 11:00,2018,2,4,11:00,0.8,,-0.3,,92.0,,,M,,M,,,99.53,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 12:00,2018,2,4,12:00,1.2,,-0.1,,92.0,,,M,,M,,,99.44,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 13:00,2018,2,4,13:00,1.5,,0.1,,91.0,,,M,,M,,,99.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 14:00,2018,2,4,14:00,1.8,,0.1,,88.0,,,M,,M,,,99.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 15:00,2018,2,4,15:00,1.6,,0.0,,89.0,,,M,,M,,,99.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 16:00,2018,2,4,16:00,1.5,,0.1,,90.0,,,M,,M,,,99.22,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 17:00,2018,2,4,17:00,1.6,,0.1,,90.0,,,M,,M,,,99.2,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 18:00,2018,2,4,18:00,-1.3,,-3.6,,85.0,,,M,,M,,,99.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 19:00,2018,2,4,19:00,-3.9,,-6.3,,84.0,,,M,,M,,,99.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 20:00,2018,2,4,20:00,-5.6,,-7.7,,85.0,,,M,,M,,,99.37,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 21:00,2018,2,4,21:00,-6.6,,-8.7,,85.0,,,M,,M,,,99.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 22:00,2018,2,4,22:00,-7.3,,-9.2,,87.0,,,M,,M,,,99.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-04 23:00,2018,2,4,23:00,-8.0,,-11.0,,79.0,,,M,,M,,,99.59,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 00:00,2018,2,5,00:00,-8.4,,-12.1,,75.0,,,M,,M,,,99.69,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 01:00,2018,2,5,01:00,-8.7,,-12.8,,72.0,,,M,,M,,,99.85,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 02:00,2018,2,5,02:00,-9.3,,-13.1,,73.0,,,M,,M,,,100.02,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 03:00,2018,2,5,03:00,-10.3,,-13.6,,77.0,,,M,,M,,,100.13,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 04:00,2018,2,5,04:00,-10.9,,-14.5,,75.0,,,M,,M,,,100.24,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 05:00,2018,2,5,05:00,-11.4,,-16.5,,66.0,,,M,,M,,,100.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 06:00,2018,2,5,06:00,-11.6,,-16.9,,65.0,,,M,,M,,,100.51,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 07:00,2018,2,5,07:00,-11.5,,-17.9,,59.0,,,M,,M,,,100.63,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 08:00,2018,2,5,08:00,-11.3,,-16.7,,64.0,,,M,,M,,,100.7,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 09:00,2018,2,5,09:00,-10.4,,-16.0,,63.0,,,M,,M,,,100.81,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 10:00,2018,2,5,10:00,-9.1,,-14.8,,64.0,,,M,,M,,,100.83,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 11:00,2018,2,5,11:00,-8.3,,-14.4,,61.0,,,M,,M,,,100.91,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 12:00,2018,2,5,12:00,-8.0,,-15.8,,54.0,,,M,,M,,,100.86,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 13:00,2018,2,5,13:00,-8.0,,-15.6,,55.0,,,M,,M,,,100.8,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 14:00,2018,2,5,14:00,-7.6,,-15.9,,51.0,,,M,,M,,,100.72,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 15:00,2018,2,5,15:00,-7.2,,-15.2,,53.0,,,M,,M,,,100.69,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 16:00,2018,2,5,16:00,-7.4,,-15.5,,52.0,,,M,,M,,,100.73,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 17:00,2018,2,5,17:00,-7.4,,-15.2,,54.0,,,M,,M,,,100.74,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 18:00,2018,2,5,18:00,-7.1,,-13.5,,61.0,,,M,,M,,,100.74,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 19:00,2018,2,5,19:00,-6.9,,-12.3,,65.0,,,M,,M,,,100.78,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 20:00,2018,2,5,20:00,-6.8,,-12.1,,66.0,,,M,,M,,,100.75,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 21:00,2018,2,5,21:00,-6.9,,-12.3,,65.0,,,M,,M,,,100.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 22:00,2018,2,5,22:00,-6.8,,-12.6,,63.0,,,M,,M,,,100.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-05 23:00,2018,2,5,23:00,-7.0,,-14.4,,55.0,,,M,,M,,,100.74,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 00:00,2018,2,6,00:00,-7.0,,-14.6,,55.0,,,M,,M,,,100.74,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 01:00,2018,2,6,01:00,-7.1,,-14.1,,58.0,,,M,,M,,,100.71,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 02:00,2018,2,6,02:00,-7.6,,-12.7,,66.0,,,M,,M,,,100.7,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 03:00,2018,2,6,03:00,-7.8,,-11.2,,76.0,,,M,,M,,,100.71,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 04:00,2018,2,6,04:00,-8.0,,-11.0,,79.0,,,M,,M,,,100.73,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 05:00,2018,2,6,05:00,-8.1,,-11.3,,77.0,,,M,,M,,,100.79,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 06:00,2018,2,6,06:00,-7.9,,-11.7,,74.0,,,M,,M,,,100.85,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 07:00,2018,2,6,07:00,-7.9,,-11.9,,73.0,,,M,,M,,,100.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 08:00,2018,2,6,08:00,-7.8,,-12.1,,71.0,,,M,,M,,,101.01,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 09:00,2018,2,6,09:00,-7.3,,-12.1,,69.0,,,M,,M,,,101.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 10:00,2018,2,6,10:00,-6.1,,-12.4,,61.0,,,M,,M,,,101.15,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 11:00,2018,2,6,11:00,-5.4,,-12.1,,59.0,,,M,,M,,,101.29,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 12:00,2018,2,6,12:00,-4.9,,-12.7,,54.0,,,M,,M,,,101.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 13:00,2018,2,6,13:00,-3.8,,-13.2,,48.0,,,M,,M,,,101.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 14:00,2018,2,6,14:00,-3.5,,-13.3,,47.0,,,M,,M,,,101.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 15:00,2018,2,6,15:00,-4.2,,-12.8,,51.0,,,M,,M,,,101.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 16:00,2018,2,6,16:00,-4.5,,-13.5,,49.0,,,M,,M,,,101.46,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 17:00,2018,2,6,17:00,-4.9,,-14.1,,49.0,,,M,,M,,,101.55,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 18:00,2018,2,6,18:00,-5.3,,-14.0,,51.0,,,M,,M,,,101.64,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 19:00,2018,2,6,19:00,-6.0,,-13.6,,55.0,,,M,,M,,,101.7,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 20:00,2018,2,6,20:00,-6.4,,-13.4,,58.0,,,M,,M,,,101.79,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 21:00,2018,2,6,21:00,-7.3,,-13.7,,60.0,,,M,,M,,,101.75,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 22:00,2018,2,6,22:00,-7.4,,-14.2,,58.0,,,M,,M,,,101.75,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-02-06 23:00,2018,2,6,23:00,-7.7,,-14.1,,60.0,,,M,,M,,,101.77,,,,,,
