Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2014-03-18,2014,3,18,,2.0,,-3.7,,-0.9,,18.9,,0.0,,,M,,M,0.0,,8.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-19,2014,3,19,,7.1,,0.8,,4.0,,14.0,,0.0,,,M,,M,6.2,,7.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-20,2014,3,20,,4.3,,-1.3,,1.5,,16.5,,0.0,,,M,,M,0.0,,6.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-21,2014,3,21,,2.8,,-2.5,,0.2,,17.8,,0.0,,,M,,M,0.0,,6.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-22,2014,3,22,,3.4,,-5.7,,-1.2,,19.2,,0.0,,,M,,M,1.0,,5.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-23,2014,3,23,,-4.3,,-8.9,,-6.6,,24.6,,0.0,,,M,,M,0.0,,4.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-24,2014,3,24,,-1.9,,-9.5,,-5.7,,23.7,,0.0,,,M,,M,0.0,,4.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-25,2014,3,25,,1.1,,-8.4,,-3.7,,21.7,,0.0,,,M,,M,0.0,,4.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-26,2014,3,26,,-3.0,,-10.6,,-6.8,,24.8,,0.0,,,M,,M,0.0,,3.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-27,2014,3,27,,4.8,,-7.2,,-1.2,,19.2,,0.0,,,M,,M,0.5,,3.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-28,2014,3,28,,10.2,,3.0,,6.6,,11.4,,0.0,,,M,,M,2.5,,3.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-29,2014,3,29,,3.5,,1.5,,2.5,,15.5,,0.0,,,M,,M,0.0,,2.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-30,2014,3,30,,9.1,,-0.3,,4.4,,13.6,,0.0,,,M,,M,0.0,,2.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-03-31,2014,3,31,,9.9,,1.4,,5.7,,12.3,,0.0,,,M,,M,0.0,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-01,2014,4,1,,,M,3.9,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-02,2014,4,2,,8.8,,0.9,,4.9,,13.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-03,2014,4,3,,4.4,,-0.5,,2.0,,16.0,,0.0,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-04,2014,4,4,,6.6,,1.9,,4.3,,13.7,,0.0,,,M,,M,13.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-05,2014,4,5,,5.0,,-0.1,,2.5,,15.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-06,2014,4,6,,10.6,,-1.1,,4.8,,13.2,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-07,2014,4,7,,8.8,,2.9,,5.9,,12.1,,0.0,,,M,,M,14.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-08,2014,4,8,,13.7,,2.7,,8.2,,9.8,,0.0,,,M,,M,5.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-09,2014,4,9,,10.4,,2.1,,6.3,,11.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-10,2014,4,10,,17.5,,3.9,,10.7,,7.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-11,2014,4,11,,14.0,,6.2,,10.1,,7.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-12,2014,4,12,,14.2,,5.4,,9.8,,8.2,,0.0,,,M,,M,3.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-13,2014,4,13,,18.4,,5.1,,11.8,,6.2,,0.0,,,M,,M,4.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-14,2014,4,14,,20.3,,2.7,,11.5,,6.5,,0.0,,,M,,M,7.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-15,2014,4,15,,2.8,,-4.4,,-0.8,,18.8,,0.0,,,M,,M,8.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-16,2014,4,16,,3.8,,-5.0,,-0.6,,18.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-17,2014,4,17,,7.5,,0.6,,4.1,,13.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-18,2014,4,18,,11.5,,3.0,,7.3,,10.7,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-19,2014,4,19,,11.9,,1.3,,6.6,,11.4,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-20,2014,4,20,,11.7,,3.9,,7.8,,10.2,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-21,2014,4,21,,19.2,,6.9,,13.1,,4.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-22,2014,4,22,,15.1,,5.0,,10.1,,7.9,,0.0,,,M,,M,3.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-23,2014,4,23,,9.3,,3.1,,6.2,,11.8,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-24,2014,4,24,,12.2,,1.8,,7.0,,11.0,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-25,2014,4,25,,10.6,,4.8,,7.7,,10.3,,0.0,,,M,,M,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-26,2014,4,26,,10.4,,4.5,,7.5,,10.5,,0.0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-27,2014,4,27,,11.9,,2.9,,7.4,,10.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-28,2014,4,28,,12.6,,6.0,,9.3,,8.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-29,2014,4,29,,8.1,,5.9,,7.0,,11.0,,0.0,,,M,,M,32.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-04-30,2014,4,30,,6.7,,5.1,,5.9,,12.1,,0.0,,,M,,M,6.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-01,2014,5,1,,15.0,,6.2,,10.6,,7.4,,0.0,,,M,,M,2.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-02,2014,5,2,,12.6,,8.0,,10.3,,7.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-03,2014,5,3,,11.8,,7.7,,9.8,,8.2,,0.0,,,M,,M,1.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-04,2014,5,4,,14.5,,5.9,,10.2,,7.8,,0.0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-05,2014,5,5,,13.6,,5.3,,9.5,,8.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-06,2014,5,6,,14.1,,7.3,,10.7,,7.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-07,2014,5,7,,12.8,,7.4,,10.1,,7.9,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-08,2014,5,8,,18.0,,9.8,,13.9,,4.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-09,2014,5,9,,20.7,,10.6,,15.7,,2.3,,0.0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-10,2014,5,10,,21.3,,11.5,,16.4,,1.6,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-11,2014,5,11,,21.5,,9.2,,15.4,,2.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-12,2014,5,12,,21.1,,13.4,,17.3,,0.7,,0.0,,,M,,M,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-13,2014,5,13,,18.9,,11.2,,15.1,,2.9,,0.0,,,M,,M,5.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-14,2014,5,14,,20.4,,13.7,,17.1,,0.9,,0.0,,,M,,M,14.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-15,2014,5,15,,21.0,,10.4,,15.7,,2.3,,0.0,,,M,,M,11.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-16,2014,5,16,,13.5,,5.4,,9.5,,8.5,,0.0,,,M,,M,3.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-17,2014,5,17,,12.0,,4.1,,8.1,,9.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-18,2014,5,18,,15.1,,5.6,,10.4,,7.6,,0.0,,,M,,M,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-19,2014,5,19,,21.2,,8.3,,14.8,,3.2,,0.0,,,M,,M,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-20,2014,5,20,,19.4,,12.7,,16.1,,1.9,,0.0,,,M,,M,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-21,2014,5,21,,20.0,,11.6,,15.8,,2.2,,0.0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-22,2014,5,22,,21.7,,10.9,,16.3,,1.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-23,2014,5,23,,17.5,,10.7,,14.1,,3.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-24,2014,5,24,,23.5,,11.1,,17.3,,0.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-25,2014,5,25,,25.3,,12.1,,18.7,,0.0,,0.7,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-26,2014,5,26,,30.1,,16.2,,23.2,,0.0,,5.2,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-27,2014,5,27,,26.0,,18.5,,22.3,,0.0,,4.3,,,M,,M,4.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-28,2014,5,28,,16.8,E,13.9,E,15.4,E,2.6,E,0.0,E,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-29,2014,5,29,,18.0,,13.2,,15.6,,2.4,,0.0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-30,2014,5,30,,25.3,,12.5,,18.9,,0.0,,0.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-05-31,2014,5,31,,22.5,,15.3,,18.9,,0.0,,0.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-01,2014,6,1,,22.9,,12.4,,17.7,,0.3,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-02,2014,6,2,,26.9,,15.0,,21.0,,0.0,,3.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-03,2014,6,3,,27.4,,14.9,,21.2,,0.0,,3.2,,,M,,M,5.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-04,2014,6,4,,23.2,,13.1,,18.2,,0.0,,0.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-05,2014,6,5,,18.5,,12.1,,15.3,,2.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-06,2014,6,6,,23.9,,12.0,,18.0,,0.0,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-07,2014,6,7,,25.1,,13.4,,19.3,,0.0,,1.3,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-08,2014,6,8,,20.5,,15.9,,18.2,,0.0,,0.2,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-09,2014,6,9,,26.0,,15.7,,20.9,,0.0,,2.9,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-10,2014,6,10,,23.7,,16.8,,20.3,,0.0,,2.3,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-11,2014,6,11,,22.9,,15.8,,19.4,,0.0,,1.4,,,M,,M,17.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-12,2014,6,12,,25.4,,16.9,,21.2,,0.0,,3.2,,,M,,M,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-13,2014,6,13,,24.8,,12.7,,18.8,,0.0,,0.8,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-14,2014,6,14,,20.2,,11.6,,15.9,,2.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-15,2014,6,15,,20.5,,12.4,,16.5,,1.5,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-16,2014,6,16,,23.3,,14.1,,18.7,,0.0,,0.7,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-17,2014,6,17,,27.4,,16.2,,21.8,,0.0,,3.8,,,M,,M,22.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-18,2014,6,18,,23.9,,18.6,,21.3,,0.0,,3.3,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-19,2014,6,19,,23.8,,16.8,,20.3,,0.0,,2.3,,,M,,M,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-20,2014,6,20,,21.6,,15.5,,18.6,,0.0,,0.6,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-21,2014,6,21,,23.2,,16.5,,19.9,,0.0,,1.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-22,2014,6,22,,25.8,,14.6,,20.2,,0.0,,2.2,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-23,2014,6,23,,24.1,,17.0,,20.6,,0.0,,2.6,,,M,,M,2.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-24,2014,6,24,,27.9,,18.4,,23.2,,0.0,,5.2,,,M,,M,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-25,2014,6,25,,23.7,,19.3,,21.5,,0.0,,3.5,,,M,,M,34.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-26,2014,6,26,,27.0,,18.8,,22.9,,0.0,,4.9,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-27,2014,6,27,,27.1,,17.6,,22.4,,0.0,,4.4,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-28,2014,6,28,,28.8,,20.4,,24.6,,0.0,,6.6,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-29,2014,6,29,,29.8,,20.9,,25.4,,0.0,,7.4,,,M,,M,6.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-06-30,2014,6,30,,29.5,,21.4,,25.5,,0.0,,7.5,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-01,2014,7,1,,30.3,,22.6,,26.5,,0.0,,8.5,,,M,,M,1.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-02,2014,7,2,,29.2,,19.5,,24.4,,0.0,,6.4,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-03,2014,7,3,,23.5,,13.8,,18.7,,0.0,,0.7,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-04,2014,7,4,,24.3,,12.9,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-05,2014,7,5,,26.8,,15.5,,21.2,,0.0,,3.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-06,2014,7,6,,26.9,,17.2,,22.1,,0.0,,4.1,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-07,2014,7,7,,28.4,,18.4,,23.4,,0.0,,5.4,,,M,,M,10.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-08,2014,7,8,,23.7,,16.6,,20.2,,0.0,,2.2,,,M,,M,17.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-09,2014,7,9,,23.3,,15.7,,19.5,,0.0,,1.5,,,M,,M,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-10,2014,7,10,,22.1,,13.0,,17.6,,0.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-11,2014,7,11,,24.7,,14.6,,19.7,,0.0,,1.7,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-12,2014,7,12,,27.8,,16.6,,22.2,,0.0,,4.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-13,2014,7,13,,29.5,,20.2,,24.9,,0.0,,6.9,,,M,,M,5.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-14,2014,7,14,,22.3,,17.3,,19.8,,0.0,,1.8,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-15,2014,7,15,,25.3,,15.7,,20.5,,0.0,,2.5,,,M,,M,5.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-16,2014,7,16,,21.1,,14.2,,17.7,,0.3,,0.0,,,M,,M,2.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-17,2014,7,17,,22.9,,11.7,,17.3,,0.7,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-18,2014,7,18,,24.4,,12.7,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-19,2014,7,19,,20.9,,17.5,,19.2,,0.0,,1.2,,,M,,M,7.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-20,2014,7,20,,24.4,,17.8,,21.1,,0.0,,3.1,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-21,2014,7,21,,27.7,,17.2,,22.5,,0.0,,4.5,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-22,2014,7,22,,30.0,,19.2,,24.6,,0.0,,6.6,,,M,,M,1.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-23,2014,7,23,,24.6,,17.0,,20.8,,0.0,,2.8,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-24,2014,7,24,,22.6,,15.0,,18.8,,0.0,,0.8,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-25,2014,7,25,,25.0,,13.9,,19.5,,0.0,,1.5,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-26,2014,7,26,,25.8,,17.1,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-27,2014,7,27,,29.4,,18.4,,23.9,,0.0,,5.9,,,M,,M,7.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-28,2014,7,28,,21.8,,15.4,,18.6,,0.0,,0.6,,,M,,M,13.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-29,2014,7,29,,21.6,,14.0,,17.8,,0.2,,0.0,,,M,,M,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-30,2014,7,30,,23.6,,14.8,,19.2,,0.0,,1.2,,,M,,M,4.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-07-31,2014,7,31,,25.1,,15.1,,20.1,,0.0,,2.1,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-01,2014,8,1,,27.5,,17.1,,22.3,,0.0,,4.3,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-02,2014,8,2,,25.8,,17.4,,21.6,,0.0,,3.6,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-03,2014,8,3,,26.8,,19.7,,23.3,,0.0,,5.3,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-04,2014,8,4,,26.2,,18.5,,22.4,,0.0,,4.4,,,M,,M,2.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-05,2014,8,5,,24.2,,17.5,,20.9,,0.0,,2.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-06,2014,8,6,,26.0,,16.8,,21.4,,0.0,,3.4,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-07,2014,8,7,,25.4,,16.7,,21.1,,0.0,,3.1,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-08,2014,8,8,,25.5,,16.5,,21.0,,0.0,,3.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-09,2014,8,9,,26.1,,16.8,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-10,2014,8,10,,26.7,,17.1,,21.9,,0.0,,3.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-11,2014,8,11,,,M,20.0,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-12,2014,8,12,,,,,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2014-08-13,2014,8,13,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-14,2014,8,14,,18.8,,13.2,E,16.0,E,2.0,E,0.0,E,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-15,2014,8,15,,23.4,,13.2,,18.3,,0.0,,0.3,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-16,2014,8,16,,20.4,,13.6,,17.0,,1.0,,0.0,,,M,,M,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-17,2014,8,17,,22.7,,14.5,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-18,2014,8,18,,20.5,,14.1,,17.3,,0.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-19,2014,8,19,,21.7,,13.4,,17.6,,0.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-20,2014,8,20,,24.2,,17.6,,20.9,,0.0,,2.9,,,M,,M,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-21,2014,8,21,,26.1,,18.0,,22.1,,0.0,,4.1,,,M,,M,6.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-22,2014,8,22,,24.9,,17.9,,21.4,,0.0,,3.4,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-23,2014,8,23,,21.7,E,19.4,E,20.6,E,0.0,E,2.6,E,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-24,2014,8,24,,24.2,,18.5,,21.4,,0.0,,3.4,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-25,2014,8,25,,27.8,,18.0,,22.9,,0.0,,4.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-26,2014,8,26,,30.0,,19.0,,24.5,,0.0,,6.5,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-27,2014,8,27,,24.9,,14.6,,19.8,,0.0,,1.8,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-28,2014,8,28,,22.9,,13.4,,18.2,,0.0,,0.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-29,2014,8,29,,22.0,,13.7,,17.9,,0.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-30,2014,8,30,,27.6,,18.7,,23.2,,0.0,,5.2,,,M,,M,1.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-08-31,2014,8,31,,29.6,,21.1,,25.4,,0.0,,7.4,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-09-01,2014,9,1,,27.7,,20.0,,23.9,,0.0,,5.9,,,M,,M,1.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2014-09-02,2014,9,2,,24.8,,16.4,,20.6,,0.0,,2.6,,,M,,M,13.1,,,,,M,,M
